"Indicatortype","Indicator","Description"
"URL","http://goalrom.com",""
"URL","http://pngdoma.com",""
"URL","http://robmkg.com",""
"URL","http://textmaticz.com",""
"domain","netmsvc.com",""
"domain","netpixelds.com",""
"domain","netwebsoc.com",""
"domain","nortonalytics.com",""
"domain","ntlmsvc.com",""
"domain","outlookfnd.com",""
"domain","philipfin.com",""
"domain","picodehub.com",""
"domain","pinktwinlers.com",""
"domain","plancetron.com",""
"domain","planetjib.com",""
"domain","plantgrn.com",""
"domain","pngdoma.com",""
"domain","poccodom.com",""
"domain","polanicia.com",""
"domain","printauthors.com",""
"domain","printfiledn.com",""
"domain","prodeload.com",""
"domain","qeliabhat.com",""
"domain","qnmarry.com",""
"domain","questofma.com",""
"domain","quotingtrx.com",""
"domain","realmacblog.com",""
"domain","realshbe.com",""
"domain","refinance-ltd.com",""
"domain","refsurface.com",""
"domain","roblexmeet.com",""
"domain","robmkg.com",""
"domain","rombaic.com",""
"domain","rowfus.com",""
"domain","scan-eset.com",""
"domain","service-azure.com",""
"domain","shopadvs.com",""
"domain","showsvc.com",""
"domain","svclouds.com",""
"domain","sysconfwmi.com",""
"domain","telefx.net",""
"domain","textmaticz.com",""
"domain","thesailormaid.com",""
"domain","thismads.com",""
"domain","tomandos.com",""
"domain","totaledgency.com",""
"domain","traveladvnow.com",""
"domain","tripadvit.com",""
"domain","trquotesys.com",""
"domain","trvol.com",""
"domain","trvolume.net",""
"domain","udporm.com",""
"domain","upservicemc.com",""
"domain","veritechx.com",""
"domain","visitaustriaislands.com",""
"domain","voipasst.com",""
"domain","voipreq12.com",""
"domain","voipssupport.com",""
"domain","vvxtech.net",""
"domain","wazalpne.com",""
"domain","weareukrainepeople.com",""
"domain","weatherlocate.com",""
"domain","wicommerece.com",""
"domain","windnetap.com",""
"domain","windows-accs.live",""
"domain","windows-ddnl.com",""
"domain","windowslive-detect.com",""
"domain","wizdomofdo.com",""
"domain","worldchangeos.com",""
"domain","worldsiclock.com",""
"domain","zerobitfan.com",""
"domain","zummaride.com",""
